,xc,yb,surf,airfoil,alpha,M,Re,chord,taper ratio,span,le sweep,cp,source,std,case
9475,0.25,0.25,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.44,NASA-TM-84367,0,74
9476,0.2,0.25,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.4738,NASA-TM-84367,0,74
9477,0.15,0.25,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.5183,NASA-TM-84367,0,74
9478,0.1,0.25,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.5601,NASA-TM-84367,0,74
9479,0.05,0.25,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.5744,NASA-TM-84367,0,74
9480,0.025,0.25,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.4209,NASA-TM-84367,0,74
9481,0.0125,0.25,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.0977,NASA-TM-84367,0,74
9482,0.0125,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.2704,NASA-TM-84367,0,74
9483,0.025,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.011,NASA-TM-84367,0,74
9484,0.05,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.247,NASA-TM-84367,0,74
9485,0.1,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3332,NASA-TM-84367,0,74
9486,0.15,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3472,NASA-TM-84367,0,74
9487,0.2,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3429,NASA-TM-84367,0,74
9488,0.25,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3284,NASA-TM-84367,0,74
9489,0.3,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3176,NASA-TM-84367,0,74
9490,0.35,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3052,NASA-TM-84367,0,74
9491,0.4,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2828,NASA-TM-84367,0,74
9492,0.425,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2677,NASA-TM-84367,0,74
9493,0.45,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2479,NASA-TM-84367,0,74
9494,0.475,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2348,NASA-TM-84367,0,74
9495,0.5,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.223,NASA-TM-84367,0,74
9496,0.525,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2121,NASA-TM-84367,0,74
9497,0.575,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1885,NASA-TM-84367,0,74
9498,0.6,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1755,NASA-TM-84367,0,74
9499,0.625,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1618,NASA-TM-84367,0,74
9500,0.65,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1524,NASA-TM-84367,0,74
9501,0.7,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1298,NASA-TM-84367,0,74
9502,0.8,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.0672,NASA-TM-84367,0,74
9503,0.9,0.25,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.0061,NASA-TM-84367,0,74
9504,0.9,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.0071,NASA-TM-84367,0,74
9505,0.8,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.072,NASA-TM-84367,0,74
9506,0.7,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1363,NASA-TM-84367,0,74
9507,0.65,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1713,NASA-TM-84367,0,74
9508,0.625,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1844,NASA-TM-84367,0,74
9509,0.6,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2014,NASA-TM-84367,0,74
9510,0.575,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2192,NASA-TM-84367,0,74
9511,0.55,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.236,NASA-TM-84367,0,74
9512,0.525,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2566,NASA-TM-84367,0,74
9513,0.5,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2728,NASA-TM-84367,0,74
9514,0.475,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2828,NASA-TM-84367,0,74
9515,0.45,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3025,NASA-TM-84367,0,74
9516,0.425,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3344,NASA-TM-84367,0,74
9517,0.4,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3395,NASA-TM-84367,0,74
9518,0.375,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3678,NASA-TM-84367,0,74
9519,0.35,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3759,NASA-TM-84367,0,74
9520,0.3,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.4137,NASA-TM-84367,0,74
9521,0.25,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.442,NASA-TM-84367,0,74
9522,0.2,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.4657,NASA-TM-84367,0,74
9523,0.15,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.488,NASA-TM-84367,0,74
9524,0.1,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.521,NASA-TM-84367,0,74
9525,0.05,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.4938,NASA-TM-84367,0,74
9526,0.025,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3352,NASA-TM-84367,0,74
9527,0.0125,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.0282,NASA-TM-84367,0,74
9528,0.0,0.5,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.946,NASA-TM-84367,0,74
9529,0.0125,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.3213,NASA-TM-84367,0,74
9530,0.025,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.0309,NASA-TM-84367,0,74
9531,0.05,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1971,NASA-TM-84367,0,74
9532,0.1,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.31,NASA-TM-84367,0,74
9533,0.15,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3214,NASA-TM-84367,0,74
9534,0.2,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3308,NASA-TM-84367,0,74
9535,0.25,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3211,NASA-TM-84367,0,74
9536,0.3,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3159,NASA-TM-84367,0,74
9537,0.35,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2986,NASA-TM-84367,0,74
9538,0.375,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2842,NASA-TM-84367,0,74
9539,0.4,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2666,NASA-TM-84367,0,74
9540,0.425,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2691,NASA-TM-84367,0,74
9541,0.45,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2441,NASA-TM-84367,0,74
9542,0.475,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2258,NASA-TM-84367,0,74
9543,0.5,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2112,NASA-TM-84367,0,74
9544,0.525,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2036,NASA-TM-84367,0,74
9545,0.55,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1898,NASA-TM-84367,0,74
9546,0.575,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1786,NASA-TM-84367,0,74
9547,0.6,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.164,NASA-TM-84367,0,74
9548,0.625,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1502,NASA-TM-84367,0,74
9549,0.65,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1398,NASA-TM-84367,0,74
9550,0.7,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1117,NASA-TM-84367,0,74
9551,0.8,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.0553,NASA-TM-84367,0,74
9552,0.9,0.5,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.0225,NASA-TM-84367,0,74
9553,0.6,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1725,NASA-TM-84367,0,74
9554,0.55,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2043,NASA-TM-84367,0,74
9555,0.525,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2286,NASA-TM-84367,0,74
9556,0.5,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2455,NASA-TM-84367,0,74
9557,0.475,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2591,NASA-TM-84367,0,74
9558,0.45,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2743,NASA-TM-84367,0,74
9559,0.425,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2912,NASA-TM-84367,0,74
9560,0.4,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3153,NASA-TM-84367,0,74
9561,0.375,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.329,NASA-TM-84367,0,74
9562,0.35,0.75,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3481,NASA-TM-84367,0,74
9563,0.35,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2838,NASA-TM-84367,0,74
9564,0.375,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2656,NASA-TM-84367,0,74
9565,0.4,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2612,NASA-TM-84367,0,74
9566,0.425,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2406,NASA-TM-84367,0,74
9567,0.45,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2293,NASA-TM-84367,0,74
9568,0.475,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2092,NASA-TM-84367,0,74
9569,0.5,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1999,NASA-TM-84367,0,74
9570,0.525,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1853,NASA-TM-84367,0,74
9571,0.55,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1734,NASA-TM-84367,0,74
9572,0.6,0.75,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1455,NASA-TM-84367,0,74
9573,0.9,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.0271,NASA-TM-84367,0,74
9574,0.8,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.0439,NASA-TM-84367,0,74
9575,0.7,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1052,NASA-TM-84367,0,74
9576,0.65,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1362,NASA-TM-84367,0,74
9577,0.6,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1649,NASA-TM-84367,0,74
9578,0.575,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1867,NASA-TM-84367,0,74
9579,0.55,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2015,NASA-TM-84367,0,74
9580,0.525,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2095,NASA-TM-84367,0,74
9581,0.5,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2233,NASA-TM-84367,0,74
9582,0.475,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.247,NASA-TM-84367,0,74
9583,0.45,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2638,NASA-TM-84367,0,74
9584,0.425,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2802,NASA-TM-84367,0,74
9585,0.4,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3002,NASA-TM-84367,0,74
9586,0.375,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3189,NASA-TM-84367,0,74
9587,0.35,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3398,NASA-TM-84367,0,74
9588,0.325,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3544,NASA-TM-84367,0,74
9589,0.3,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3673,NASA-TM-84367,0,74
9590,0.25,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.4064,NASA-TM-84367,0,74
9591,0.2,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.4432,NASA-TM-84367,0,74
9592,0.15,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.4878,NASA-TM-84367,0,74
9593,0.1,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.5048,NASA-TM-84367,0,74
9594,0.05,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.4767,NASA-TM-84367,0,74
9595,0.025,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.32,NASA-TM-84367,0,74
9596,0.0125,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.049,NASA-TM-84367,0,74
9597,0.0,0.775,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.8858,NASA-TM-84367,0,74
9598,0.0125,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.411,NASA-TM-84367,0,74
9599,0.025,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.081,NASA-TM-84367,0,74
9600,0.05,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1972,NASA-TM-84367,0,74
9601,0.1,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3144,NASA-TM-84367,0,74
9602,0.15,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3484,NASA-TM-84367,0,74
9603,0.2,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3373,NASA-TM-84367,0,74
9604,0.25,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3198,NASA-TM-84367,0,74
9605,0.3,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2926,NASA-TM-84367,0,74
9606,0.325,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2917,NASA-TM-84367,0,74
9607,0.35,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.28,NASA-TM-84367,0,74
9608,0.375,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2632,NASA-TM-84367,0,74
9609,0.4,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2496,NASA-TM-84367,0,74
9610,0.425,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2392,NASA-TM-84367,0,74
9611,0.45,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2267,NASA-TM-84367,0,74
9612,0.475,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2118,NASA-TM-84367,0,74
9613,0.5,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1927,NASA-TM-84367,0,74
9614,0.525,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.183,NASA-TM-84367,0,74
9615,0.55,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1767,NASA-TM-84367,0,74
9616,0.575,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1636,NASA-TM-84367,0,74
9617,0.6,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1458,NASA-TM-84367,0,74
9618,0.65,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1202,NASA-TM-84367,0,74
9619,0.7,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.0943,NASA-TM-84367,0,74
9620,0.8,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.0398,NASA-TM-84367,0,74
9621,0.9,0.775,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,0.0257,NASA-TM-84367,0,74
9622,0.6,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1604,NASA-TM-84367,0,74
9623,0.55,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1894,NASA-TM-84367,0,74
9624,0.525,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2073,NASA-TM-84367,0,74
9625,0.5,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2175,NASA-TM-84367,0,74
9626,0.475,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2348,NASA-TM-84367,0,74
9627,0.45,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2586,NASA-TM-84367,0,74
9628,0.425,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2802,NASA-TM-84367,0,74
9629,0.4,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2915,NASA-TM-84367,0,74
9630,0.375,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.315,NASA-TM-84367,0,74
9631,0.35,0.8,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3269,NASA-TM-84367,0,74
9632,0.35,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2738,NASA-TM-84367,0,74
9633,0.375,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2649,NASA-TM-84367,0,74
9634,0.4,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2443,NASA-TM-84367,0,74
9635,0.425,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2415,NASA-TM-84367,0,74
9636,0.45,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2214,NASA-TM-84367,0,74
9637,0.475,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2024,NASA-TM-84367,0,74
9638,0.5,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1889,NASA-TM-84367,0,74
9639,0.525,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1798,NASA-TM-84367,0,74
9640,0.55,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1688,NASA-TM-84367,0,74
9641,0.6,0.8,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.141,NASA-TM-84367,0,74
9642,0.6,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1377,NASA-TM-84367,0,74
9643,0.55,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1701,NASA-TM-84367,0,74
9644,0.5,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1852,NASA-TM-84367,0,74
9645,0.45,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2231,NASA-TM-84367,0,74
9646,0.4,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2618,NASA-TM-84367,0,74
9647,0.375,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2767,NASA-TM-84367,0,74
9648,0.35,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2895,NASA-TM-84367,0,74
9649,0.325,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.31,NASA-TM-84367,0,74
9650,0.3,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3236,NASA-TM-84367,0,74
9651,0.25,0.9,U,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.3531,NASA-TM-84367,0,74
9652,0.25,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2964,NASA-TM-84367,0,74
9653,0.3,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2763,NASA-TM-84367,0,74
9654,0.325,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2738,NASA-TM-84367,0,74
9655,0.35,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2568,NASA-TM-84367,0,74
9656,0.375,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2461,NASA-TM-84367,0,74
9657,0.4,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.2361,NASA-TM-84367,0,74
9658,0.45,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.204,NASA-TM-84367,0,74
9659,0.5,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1774,NASA-TM-84367,0,74
9660,0.55,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1575,NASA-TM-84367,0,74
9661,0.6,0.9,L,NACA0012,0.0,0.695,5900000.0,0.1016,1.0,0.1524,20.0,-0.1288,NASA-TM-84367,0,74
9662,0.9,0.25,U,NACA0012,1.0,0.499,5810000.0,0.1016,1.0,0.1524,20.0,0.0147,NASA-TM-84367,0,75
9663,0.8,0.25,U,NACA0012,1.0,0.499,5810000.0,0.1016,1.0,0.1524,20.0,-0.0733,NASA-TM-84367,0,75
9664,0.7,0.25,U,NACA0012,1.0,0.499,5810000.0,0.1016,1.0,0.1524,20.0,-0.1664,NASA-TM-84367,0,75
9665,0.65,0.25,U,NACA0012,1.0,0.499,5810000.0,0.1016,1.0,0.1524,20.0,-0.1978,NASA-TM-84367,0,75
9666,0.625,0.25,U,NACA0012,1.0,0.499,5810000.0,0.1016,1.0,0.1524,20.0,-0.2139,NASA-TM-84367,0,75
9667,0.6,0.25,U,NACA0012,1.0,0.499,5810000.0,0.1016,1.0,0.1524,20.0,-0.2335,NASA-TM-84367,0,75
9668,0.575,0.25,U,NACA0012,1.0,0.499,5810000.0,0.1016,1.0,0.1524,20.0,-0.2559,NASA-TM-84367,0,75
9669,0.525,0.25,U,NACA0012,1.0,0.499,5810000.0,0.1016,1.0,0.1524,20.0,-0.2921,NASA-TM-84367,0,75
9670,0.5,0.25,U,NACA0012,1.0,0.499,5810000.0,0.1016,1.0,0.1524,20.0,-0.3035,NASA-TM-84367,0,75
